data-page-selector,name_1,multiple_data_spesifik_place,interior_0,property_typ,Date_time,electrical,certificate,facility_list,bed_room_numeric,bathroom_numeric,land_size_numeric,luas2_Bangunan_numeric,price_numeric,has_electrical_info,certificate_strength,interior_quality,is_apartment,effective_area,price_per_m2,building_to_land_ratio,total_facilities,has_kolam_renang,has_tv_kabel,has_ac,has_keamanan_24_jam,has_internet,has_wifi,is_premium_location,log_price,log_effective_area,log_price_per_m2,price_segment,combined_segment
https://www.99.co/id/properti/dijual-apartemen-verde-two-full-furnished-1011010072,"BEST CHOICE! Apartemen Kawasan Setiabudi, 3 KM, Luas 211m², Lokasi Elite, Fasilitas Terlengkap",Verde Two,Full Furnished,Apartemen,,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",3.0,3.0,,211.0,12200000000,0,1.0,3,1,211.0,57819905.21327014,1.0,3,1,0,0,0,0,0,1,23.22470178876759,5.356586274672012,17.872843672504636,medium,apartment_medium
https://www.99.co/id/properti/rumah-dijual-3jt-setiabudi-cp-1010510801,"Rumah kawasan Setiabudi, Jakarta Selatan, Luas 196m² LB 161m²",Setiabudi Area,Unfurnished,Rumah,2025-10-13 15:59:00,0.0,Lainnya,[],2.0,1.0,196.0,161.0,3300000,0,1.0,1,0,196.0,16836.73469387755,0.8214285714285714,0,0,0,0,0,0,0,0,15.009433329466965,5.2832037287379885,9.731377759381836,budget,house_budget
https://www.99.co/id/properti/rumah-baru-di-depok-bisa-3x-bayar-surat-shm-1010693135,"Rumah Asri dengan 2 Kamar Tidur di Kawasan Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-07-03 22:53:00,1300.0,SHM,"['Keamanan 24 Jam', 'Pusat Kebugaran', 'Dekat Tempat Ibadah', 'Taman']",2.0,1.0,30.0,30.0,180000000,1,4.0,1,0,30.0,6000000.0,1.0,4,0,0,0,1,0,0,0,19.00846741441004,3.4339872044851463,15.607270193858982,budget,house_budget
https://www.99.co/id/properti/rumah-baru-di-depok-cuma-150-jt-surat-shm-1010693596,"Bisa KPR! Rumah Setiabudi, Jakarta Selatan, LT 30m² LB 21m²",Setiabudi Area,Unfurnished,Rumah,2025-07-04 01:00:00,1300.0,SHM,"['Keamanan 24 Jam', 'Pusat Kebugaran', 'Dekat Tempat Ibadah', 'Taman']",2.0,1.0,30.0,21.0,150000000,1,4.0,1,0,30.0,5000000.0,0.7,4,0,0,0,1,0,0,0,18.826145858727198,3.4339872044851463,15.424948670398354,budget,house_budget
https://www.99.co/id/properti/rumah-tua-hitung-tanah-butuh-renovasi-shm-di-karet-sawah-karet-semanggi-setiabudi-jakarta-selatan-1006642043,"BEST OFFER! Rumah Siap Huni area Setiabudi, LT 885m² Bangunan 500m²",Setiabudi Area,Unfurnished,Rumah,2025-07-12 19:11:00,3300.0,SHM,"['Dekat Tempat Ibadah', 'Taman']",5.0,3.0,885.0,500.0,38000000,1,4.0,1,0,885.0,42937.853107344636,0.5649717514124294,2,0,0,0,0,0,0,0,17.453096744006448,6.786716950605081,10.667532361885218,budget,house_budget
https://www.99.co/id/properti/rumah-baru-di-depok-beli-hari-ini-dapat-diskon-30-jt-1010002860,"Rumah Harga Terjangkau 2 KT di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,,1300.0,SHM,"['AC', 'CCTV', 'Telepon', 'Wifi']",2.0,1.0,40.0,21.0,220000000,1,4.0,1,0,40.0,5500000.0,0.525,4,0,0,1,0,0,1,0,19.20913810886209,3.713572066704308,15.520258832020865,budget,house_budget
https://www.99.co/id/properti/rumah-baru-di-depok-cuma-150-jt-bisa-3x-bayar-1010004541,"Rumah Lingkungan Asri kawasan Setiabudi, Jakarta Selatan, Luas 24m² LB 21m²",Setiabudi Area,Unfurnished,Rumah,,1300.0,SHM,"['Telepon', 'Wifi', 'Dapur', 'Mesin Cuci']",2.0,1.0,24.0,21.0,150000000,1,4.0,1,0,25.0,6250000.0,0.875,4,0,0,0,0,0,1,0,18.826145858727198,3.2188758248682006,15.648092181712572,budget,house_budget
https://www.99.co/id/properti/rumah-dijual-setiabudi-guntur-strategis-dalam-kompek-nego-1005498958,"Rumah Dijual Setiabudi, Guntur. Strategis Dalam Kompek. Nego",Setiabudi Area,Unfurnished,Rumah,2024-10-07 19:54:00,0.0,SHM,"['Keamanan 24 Jam', 'Taman']",5.0,5.0,280.0,250.0,13500000000,0,4.0,1,0,280.0,48214285.71428572,0.8928571428571429,2,0,0,0,1,0,0,0,23.32595552246487,5.638354669333745,17.691165939962286,medium,house_medium
https://www.99.co/id/properti/cocok-untuk-rumah-kantor-studio-galeri-strategis-di-setiabudi-1010644417,"HARGA TERBAIK! Rumah Berkualitas di Setiabudi, LT 308m² LB 425m²",Setiabudi Area,Semi Furnished,Rumah,,5500.0,SHM,"['AC', 'TV Kabel', 'Wifi']",4.0,5.0,425.0,308.0,27500000000,1,4.0,2,0,425.0,64705882.35294118,0.7247058823529412,3,0,1,1,0,0,1,0,24.0374518416553,6.054439346269371,17.985362688149067,luxury,house_luxury
https://www.99.co/id/properti/jual-apartemen-somerset-grand-citra-kuningan-2-br-study-1010170755,"Apartemen Mewah di Setiabudi, 2 KM, Luas 140m², Akses Mudah Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Premium",Somerset Grand Citra,Full Furnished,Apartemen,2025-05-25 11:51:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",2.0,2.0,,140.0,3800000000,0,1.0,3,1,140.0,27142857.14285714,1.0,2,1,0,0,0,0,0,0,22.05826690394191,4.948759890378168,17.11662451791155,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-4mily-setiabudi-cp-1010170778,"PRIME UNIT! Apartemen di Setiabudi, 2 KM, Luas 135m², Lokasi Elite, Fasilitas Terlengkap",Setiabudi Skygarden,Full Furnished,Apartemen,2025-10-13 08:45:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Wifi', 'Mesin Cuci']",3.0,2.0,,135.0,4200000000,0,1.0,3,1,135.0,31111111.111111112,1.0,6,1,1,0,0,1,1,0,22.15835036247383,4.912654885736052,17.253075615940162,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1010170795,"Apartemen Strategis Kawasan Setiabudi, 2 KM, Luas 141m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Modern, Area Berkembang",Setiabudi Residences,Full Furnished,Apartemen,2025-10-13 08:53:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",3.0,2.0,,141.0,3500000000,0,1.0,3,1,141.0,24822695.035460994,1.0,2,1,0,0,0,0,0,1,21.976028805727495,4.955827057601261,17.027268955349324,budget,apartment_budget
https://www.99.co/id/properti/best-price-dijual-apartemen-south-hills-2br-furnished-1010173337,"HOT UNIT! Apartemen di Setiabudi, 2 KT, Luas 97m²",South Hills,Full Furnished,Apartemen,2025-05-18 23:17:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",2.0,2.0,,97.0,4600000000,0,1.0,3,1,97.0,47422680.412371136,1.0,2,1,0,0,0,0,0,0,22.24932214065885,4.584967478670572,17.674611183025036,budget,apartment_budget
https://www.99.co/id/properti/apartment-verde-two-2-br-bagus-semi-furnished-1010174520,"Apartemen Eksklusif Kawasan Setiabudi, 2 KT, Luas 177m², Akses ke Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Premium",Verde Two,Semi Furnished,Apartemen,2025-05-19 08:53:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",2.0,2.0,,177.0,9770000000,0,1.0,2,1,177.0,55197740.11299435,1.0,2,1,0,0,0,0,0,1,23.002582303103456,5.181783550292085,17.826432588543955,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-24mily-setiabudi-cp-1010175085,"Apartemen Kawasan Setiabudi, 3 KT, Luas 355m², Strategis",ST. REGIS JAKARTA RESIDENCES,Semi Furnished,Apartemen,2025-10-10 00:11:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",3.0,4.0,,355.0,24000000000,0,1.0,2,1,355.0,67605633.8028169,1.0,2,1,0,0,0,0,0,0,23.901319667336022,5.87493073085203,18.029201892610608,luxury,apartment_luxury
https://www.99.co/id/properti/rumah-dijual-7mily-setiabudi-cp-1010177003,"Dijual Cepat Rumah 3 KT 2 KM di Kawasan Komersial Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-27 10:24:00,0.0,SHM,[],3.0,2.0,240.0,200.0,7800000000,0,4.0,1,0,240.0,32500000.0,0.8333333333333334,0,0,0,0,0,0,0,0,22.77738957077016,5.484796933490655,17.296750678069195,medium,house_medium
https://www.99.co/id/properti/apartemen-dijual-4mily-setiabudi-cp-1010177198,"PRIME LOCATION! Apartemen di Setiabudi, 3 KT, Luas 135m², Strategis",SKY GARDEN SETIABUDI,Full Furnished,Apartemen,2025-10-10 13:54:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'Telepon', 'Wifi', 'Mesin Cuci']",3.0,2.0,,135.0,4200000000,0,1.0,3,1,135.0,31111111.111111112,1.0,6,1,1,0,0,1,1,0,22.15835036247383,4.912654885736052,17.253075615940162,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1010177467,"Apartemen Strategis di Setiabudi, 3 KT, Luas 141m²",Setiabudi Residences,Full Furnished,Apartemen,2025-10-10 13:15:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'Telepon', 'Wifi', 'Mesin Cuci']",3.0,2.0,,141.0,3500000000,0,1.0,3,1,141.0,24822695.035460994,1.0,6,1,1,0,0,1,1,1,21.976028805727495,4.955827057601261,17.027268955349324,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-4mily-setiabudi-cp-1009130750,"Apartemen Kawasan Setiabudi, 2 KM, Luas 170m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan",Verde,Full Furnished,Apartemen,2025-10-12 04:58:00,0.0,Lainnya,['Internet'],2.0,2.0,,170.0,4300000000,0,1.0,3,1,170.0,25294117.647058822,1.0,1,0,0,0,0,1,0,1,22.181880859878486,5.14166355650266,17.04608246213055,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1009074486,"LOKASI PREMIUM! Apartemen di Setiabudi, 1 KM, Luas 79m², Strategis",SETIABUDI SKY GARDEN,Full Furnished,Apartemen,2025-10-12 05:02:00,0.0,Lainnya,"['Internet', 'Mesin Cuci']",2.0,1.0,,79.0,2800000000,0,1.0,3,1,79.0,35443037.974683546,1.0,2,0,0,0,0,1,0,0,21.752885254484713,4.382026634673881,17.38343742987483,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-10mily-setiabudi-cp-1009141708,"UNIT TERBAIK! Apartemen di Setiabudi, 3 KT, Luas 211m², Lokasi Premium, Fasilitas Lengkap, Siap Huni",Verde Two,Unfurnished,Apartemen,2025-10-12 05:02:00,0.0,Lainnya,"['Internet', 'Wifi']",3.0,3.0,,211.0,10500000000,0,1.0,1,1,211.0,49763033.17535545,1.0,2,0,0,0,0,1,1,1,23.074641094205127,5.356586274672012,17.72278298072906,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-1009130734,"HOT DEAL! Apartemen di Setiabudi, Jakarta Selatan, 3 KT, Luas 192m², Siap Huni",Verde,Full Furnished,Apartemen,2025-10-12 05:06:00,0.0,Lainnya,['Internet'],3.0,2.0,,192.0,6500000000,0,1.0,3,1,192.0,33854166.666666664,1.0,1,0,0,0,0,1,0,1,22.59506801400185,5.262690188904886,17.337572671358682,medium,apartment_medium
https://www.99.co/id/properti/rumah-dijual-43mily-setiabudi-cp-1010185460,"PROMO SPESIAL! Rumah Siap Huni di Setiabudi, Jakarta Selatan, LT 540m² LB 600m²",Setiabudi Area,Semi Furnished,Rumah,2025-10-13 10:02:00,0.0,SHM,"['Kolam Renang', 'Dapur']",5.0,4.0,600.0,540.0,43000000000,0,4.0,2,0,600.0,71666666.66666667,0.9,2,1,0,0,0,0,0,0,24.48446595266323,6.398594934535208,18.087536311377317,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-38mily-setiabudi-cp-1010185462,"FEATURED! Rumah Nyaman di Setiabudi, Luas 490m² Bangunan 500m²",Setiabudi Area,Unfurnished,Rumah,2025-10-13 09:38:00,0.0,SHM,"['Kolam Renang', 'Dapur']",4.0,3.0,500.0,490.0,38000000000,0,4.0,1,0,500.0,76000000.0,0.98,2,1,0,0,0,0,0,0,24.36085199669911,6.2166061010848646,18.1462439114085,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-43mily-setiabudi-cp-1010186022,"GOOD DEAL! Rumah Strategis area Setiabudi, LT 540m² LB 600m²",Setiabudi Area,Semi Furnished,Rumah,2025-10-12 11:19:00,0.0,SHM,"['Kolam Renang', 'Dapur']",5.0,4.0,600.0,540.0,43000000000,0,4.0,2,0,600.0,71666666.66666667,0.9,2,1,0,0,0,0,0,0,24.48446595266323,6.398594934535208,18.087536311377317,luxury,house_luxury
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1010186521,"PRIME UNIT! Apartemen Kawasan Setiabudi, 3 KM, Luas 94m², Lokasi Premium, View Kota",Taman Rasuna Kuningan,Full Furnished,Apartemen,2025-10-13 19:22:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",3.0,3.0,,94.0,1600000000,0,1.0,3,1,94.0,17021276.59574468,1.0,2,1,0,0,0,0,0,0,21.193269466817146,4.553876891600541,16.649974742672143,budget,apartment_budget
https://www.99.co/id/properti/property-lokasi-premium-next-to-apart-tamansari-semanggi-1010186847,"Kesempatan Investasi Rumah 3 KT 2 KM di Lokasi Strategis, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-05-19 23:27:00,4400.0,SHM,[],3.0,2.0,850.0,600.0,45000000000,1,4.0,1,0,850.0,52941176.47058824,0.7058823529411765,0,0,0,0,0,0,0,0,24.529928326738954,6.7464121285733745,17.784691996121257,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-38mily-setiabudi-cp-1010187178,"Rumah 4 KT 3 KM di Lokasi Strategis Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-10 17:27:00,0.0,SHM,"['Kolam Renang', 'Dapur']",4.0,3.0,500.0,490.0,38000000000,0,4.0,1,0,500.0,76000000.0,0.98,2,1,0,0,0,0,0,0,24.36085199669911,6.2166061010848646,18.1462439114085,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-43mily-setiabudi-cp-1010187186,"Rumah di Setiabudi, Jakarta Selatan, Luas 540m² LB 600m²",Setiabudi Area,Semi Furnished,Rumah,2025-10-10 17:33:00,0.0,SHM,"['Kolam Renang', 'Dapur']",5.0,4.0,600.0,540.0,43000000000,0,4.0,2,0,600.0,71666666.66666667,0.9,2,1,0,0,0,0,0,0,24.48446595266323,6.398594934535208,18.087536311377317,luxury,house_luxury
https://www.99.co/id/properti/rumah-homey-di-lokasi-strategi-dekat-mega-kuningan-jak-sel-1010188063,"KESEMPATAN EMAS! Rumah area Setiabudi, Jakarta Selatan, Luas 490m² Bangunan 500m²",Setiabudi Area,Unfurnished,Rumah,2025-05-20 08:45:00,0.0,SHM,"['Taman', 'Jogging Track']",4.0,3.0,500.0,490.0,38000000000,0,4.0,1,0,500.0,76000000.0,0.98,2,0,0,0,0,0,0,0,24.36085199669911,6.2166061010848646,18.1462439114085,luxury,house_luxury
https://www.99.co/id/properti/rumah-strategis-cocok-usaha-ruko-atau-kostan-dekat-bakrie-university-setiabudi-jakarta-selatan-1010188839,"Rumah Nyaman dengan Luas Tanah 146m² dan Luas Bangunan 120m² di Area Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-05-20 09:33:00,2200.0,SHM,[],3.0,1.0,146.0,120.0,2300000000,1,4.0,1,0,146.0,15753424.657534247,0.821917808219178,0,0,0,0,0,0,0,0,21.556174960316298,4.990432586778736,16.572568401651438,budget,house_budget
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1010190512,"UNIT TERBAIK! Apartemen Kawasan Setiabudi, Jakarta Selatan, 3 KT, Luas 108m², Lokasi Strategis",Bellagio Residence,Full Furnished,Apartemen,2025-09-20 15:39:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'Wifi', 'Mesin Cuci']",3.0,3.0,,108.0,2300000000,0,1.0,3,1,108.0,21296296.296296295,1.0,5,1,1,0,0,1,1,0,21.556174960316298,4.6913478822291435,16.874043779713816,budget,apartment_budget
https://www.99.co/id/properti/hanya-17-jtm2-hanya-selangkah-menuju-mall-kokasloakasi-sangat-strategis-di-lokasa-pusat-bisnis-1010191258,"Rumah 3 KT 2 KM Cluster Exclusive di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-05-20 11:20:00,0.0,Lainnya,[],3.0,2.0,267.0,102.0,4550000000,0,1.0,1,0,267.0,17041198.50187266,0.38202247191011235,0,0,0,0,0,0,0,0,22.23839307012905,5.5909869805108565,16.65114447019034,budget,house_budget
https://www.99.co/id/properti/apartemen-dijual-13mily-setiabudi-cp-1010191406,"Apartemen di Setiabudi, 3 KM, Luas 230m², Area Strategis",Verde Two,Unfurnished,Apartemen,2025-10-10 02:04:00,0.0,Lainnya,[],3.0,3.0,,230.0,13380000000,0,1.0,1,1,230.0,58173913.04347826,1.0,0,0,0,0,0,0,0,1,23.31702689172123,5.442417710521793,17.878947599913133,medium,apartment_medium
https://www.99.co/id/properti/verde-two-terraverde-tower-hunian-mewah-di-jakarta-selatan-1010192264,"Apartemen Eksklusif Kawasan Setiabudi, 2 KT, Luas 96m²",Setiabudi Area,Semi Furnished,Apartemen,2025-05-20 12:01:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",2.0,2.0,,96.0,6144000000,0,1.0,2,1,96.0,64000000.0,1.0,3,1,0,0,0,0,0,0,22.538741832954543,4.574710978503383,17.974393656948944,medium,apartment_medium
https://www.99.co/id/properti/verde-two-monteverde-tower-apartemen-elite-di-jakarta-selatan-1010192270,"Apartemen di Setiabudi, 4 KT, Luas 460m²",Setiabudi Area,Semi Furnished,Apartemen,2025-05-20 11:52:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",4.0,5.0,,460.0,29067860000,0,1.0,2,1,460.0,63191000.0,1.0,3,1,0,0,0,0,0,0,24.092898933430774,6.133398042996649,17.96167245973827,luxury,apartment_luxury
https://www.99.co/id/properti/st-regis-residence-3br-elegant-furnished-by-magran-1010197137,"BEST DEAL! Apartemen Kawasan Setiabudi, 4 KM, Luas 357m²",St Regis,Semi Furnished,Apartemen,2025-06-11 20:36:00,0.0,Lainnya,['Kolam Renang'],3.0,4.0,,357.0,23800000000,0,1.0,2,1,357.0,66666666.666666664,1.0,1,1,0,0,0,0,0,1,23.892951417665856,5.8805329864007,18.0152156508442,luxury,apartment_luxury
https://www.99.co/id/properti/apartemen-dijual-6500jt-setiabudi-cp-1010197326,"Apartemen Strategis Kawasan Setiabudi, 1 KM, Luas 22m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Modern, Lokasi Berkembang",Signature Park,Full Furnished,Apartemen,2025-10-12 16:53:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",1.0,1.0,,22.0,650000000,0,1.0,3,1,25.0,29545454.545454547,1.0,2,1,0,0,0,0,0,0,20.29248292239242,3.1354942159291497,17.201440501341793,budget,apartment_budget
https://www.99.co/id/properti/st-regis-residence-3br-furnished-by-rubicon-asia-1010197342,"Apartemen Premium Kawasan Setiabudi, 4 KM, Luas 357m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Modern, Lokasi Berkembang",St Regis,Semi Furnished,Apartemen,2025-05-21 20:28:00,0.0,Lainnya,['Kolam Renang'],3.0,4.0,,357.0,23800000000,0,1.0,2,1,357.0,66666666.666666664,1.0,1,1,0,0,0,0,0,1,23.892951417665856,5.8805329864007,18.0152156508442,luxury,apartment_luxury
https://www.99.co/id/properti/apartemen-dijual-12mily-setiabudi-cp-1010198358,"Apartemen Kawasan Setiabudi, 3 KM, Luas 221m²",Setiabudi,Full Furnished,Apartemen,2025-10-09 23:03:00,0.0,Lainnya,[],3.0,3.0,,221.0,12500000000,0,1.0,3,1,221.0,56561085.97285068,1.0,0,0,0,0,0,0,0,0,23.248994481334666,5.402677381872279,17.850831797416912,medium,apartment_medium
https://www.99.co/id/properti/dijual-apartement-south-hills-1-bedroom-well-decorated-1010200684,"SPECIAL PRICE! Apartemen di Setiabudi, 1 KT, Luas 68m²",South Hill,Full Furnished,Apartemen,2025-09-09 19:28:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'CCTV', 'Wifi', 'Mesin Cuci']",1.0,1.0,,68.0,3300000000,0,1.0,3,1,68.0,48529411.76470588,1.0,5,1,1,0,0,0,1,0,21.917188305721876,4.23410650459726,17.6976806208488,budget,apartment_budget
https://www.99.co/id/properti/rumah-lama-siap-huni-selangkah-dari-mega-kuningan-1010204199,"Hunian Mewah LT 540m² / LB 600m² di Kawasan Nyaman Setiabudi, Jakarta Selatan",Setiabudi Area,Semi Furnished,Rumah,2025-05-21 08:32:00,0.0,SHM,"['Dekat Tempat Ibadah', 'Taman', 'Jogging Track']",5.0,4.0,600.0,540.0,43000000000,0,4.0,2,0,600.0,71666666.66666667,0.9,3,0,0,0,0,0,0,0,24.48446595266323,6.398594934535208,18.087536311377317,luxury,house_luxury
https://www.99.co/id/properti/apartemen-dijual-15mily-setiabudi-cp-1010185154,"Apartemen Ready di Setiabudi, 3 KT, Luas 221m²",La Vie All Suites,Full Furnished,Apartemen,2025-10-13 16:38:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",3.0,3.0,,221.0,15000000000,0,1.0,3,1,221.0,67873303.16742082,1.0,7,1,1,0,0,1,1,0,23.431316038115288,5.402677381872279,18.0331533512642,medium,apartment_medium
https://www.99.co/id/properti/dijual-rumah-lama-masih-layak-huni-area-setiabudi-jakarta-selatan-1010206291,"DIJUAL CEPAT! Rumah Nyaman area Setiabudi, Jakarta Selatan, LT 180m² Bangunan 100m² BISA KPR!",Setiabudi Area,Semi Furnished,Rumah,2025-05-21 10:46:00,0.0,SHM,[],3.0,2.0,180.0,100.0,6800000000,0,4.0,2,0,180.0,37777777.777777776,0.5555555555555556,0,0,0,0,0,0,0,0,22.64018844927553,5.198497031265826,17.44723162470885,medium,house_medium
https://www.99.co/id/properti/for-sale-apartment-lavie-all-suites-jakarta-2bedroom-1010206732,"HOT DEAL! Apartemen Kawasan Setiabudi, 2 KM, Luas 122m²",La Vie All Suites,Full Furnished,Apartemen,2025-05-22 12:03:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",2.0,2.0,,122.0,6800000000,0,1.0,3,1,122.0,55737704.91803279,1.0,3,1,0,0,0,0,0,0,22.64018844927553,4.812184355372417,17.83616742233639,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-1010208491,"Apartemen di Setiabudi, Jakarta Selatan, 2 KT, Luas 122m²",La Vie All Suites,Full Furnished,Apartemen,2025-10-13 07:05:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",2.0,2.0,,122.0,6800000000,0,1.0,3,1,122.0,55737704.91803279,1.0,7,1,1,0,0,1,1,0,22.64018844927553,4.812184355372417,17.83616742233639,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1010220995,"Apartemen Premium di Setiabudi, Luas 70m², 2 KT",Taman Rasuna,Full Furnished,Apartemen,2025-10-12 16:55:00,0.0,Lainnya,"['Kolam Renang', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",2.0,2.0,,70.0,1200000000,0,1.0,3,1,70.0,17142857.14285714,1.0,5,1,0,0,0,0,1,0,20.9055873945737,4.2626798770413155,16.657092210024338,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-8mily-setiabudi-cp-1010224120,"HOT LISTING! Rumah Siap Huni di Setiabudi, Jakarta Selatan, Luas 318m² Bangunan 262m²",Setiabudi Area,Unfurnished,Rumah,2025-10-11 16:40:00,0.0,SHM,['Keamanan 24 Jam'],4.0,3.0,318.0,262.0,8000000000,0,4.0,1,0,318.0,25157232.704402518,0.8238993710691824,1,0,0,0,1,0,0,0,22.802707378751247,5.765191102784844,17.04065603559607,medium,house_medium
https://www.99.co/id/properti/rumah-di-pasar-manggis-setia-budi-jakarta-selatan-1010225416,"Rumah Siap Huni di Setiabudi, Jakarta Selatan, Luas 318m² LB 262m²",Setiabudi Area,Unfurnished,Rumah,2025-05-21 20:05:00,0.0,SHM,[],4.0,3.0,318.0,262.0,8000000000,0,4.0,1,0,318.0,25157232.704402518,0.8238993710691824,0,0,0,0,0,0,0,0,22.802707378751247,5.765191102784844,17.04065603559607,medium,house_medium
https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-1010225728,"SPECIAL OFFER! Apartemen Kawasan Setiabudi, Jakarta Selatan, 2 KT, Luas 169m²",Setiabudi Area,Full Furnished,Apartemen,2025-10-13 19:18:00,0.0,SHM,[],2.0,2.0,,169.0,6700000000,0,4.0,3,1,169.0,39644970.414201185,1.0,0,0,0,0,0,0,0,0,22.625373363492585,5.135798437050262,17.49547467364414,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-1010229296,"Apartemen Strategis Kawasan Setiabudi, 3 KM, Luas 169m², Kawasan Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Modern, Lokasi Berkembang",Verde,Unfurnished,Apartemen,2025-10-12 04:51:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",3.0,3.0,,169.0,6000000000,0,1.0,1,1,169.0,35502958.57988165,1.0,2,1,0,0,0,0,0,1,22.515025306341133,5.135798437050262,17.38512661941806,medium,apartment_medium
https://www.99.co/id/properti/setiabudi-sky-garden-2-bedroom-harga-paling-murah-nego-1006231326,"BEST DEAL! Apartemen di Setiabudi, 2 KM, Luas 93m²",SETIABUDI SKY GARDEN,Full Furnished,Apartemen,2025-05-22 11:42:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",2.0,2.0,,93.0,2800000000,0,1.0,3,1,93.0,30107526.88172043,1.0,2,1,0,0,0,0,0,0,21.752885254484713,4.543294782270004,17.220285794188598,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1010231888,"Apartemen Premium Kawasan Setiabudi, 2 KM, Luas 42m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Lengkap, Area Berkembang",The 18th Residence Rasuna,Full Furnished,Apartemen,2025-10-13 09:17:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Wifi', 'Mesin Cuci']",2.0,2.0,,42.0,1200000000,0,1.0,3,1,42.0,28571428.57142857,1.0,4,1,1,0,0,0,1,0,20.9055873945737,3.7612001156935624,17.167917810457,budget,apartment_budget
